RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.737736172,0.099676214,15,30,15,10,1657539383785,1657539353785,3,3.2,8,0,1657539403813,1657539404315,1657539406537,0,4
1,2.966482671,0.32774797,15,30,15,30,1657539398785,1657539368785,3,3.2,8,0,1657539418830,1657539419330,1657539421774,1,4
1,2.929057043,0.272782918,15,30,15,30,1657539413785,1657539383785,3,3.2,8,0,1657539433827,1657539434332,1657539436739,2,4
1,2.9216563719999997,0.234674441,15,30,15,30,1657539428785,1657539398785,3,3.2,8,0,1657539448828,1657539449333,1657539451731,3,4
1,2.932355294,0.269491557,15,30,15,30,1657539443785,1657539413785,3,3.2,8,0,1657539463827,1657539464333,1657539466741,4,4
1,2.945137818,0.247589462,15,30,15,30,1657539458785,1657539428785,3,3.2,8,0,1657539478837,1657539479339,1657539481758,5,4
1,2.926058236,0.250879649,15,30,15,30,1657539473785,1657539443785,3,3.2,8,0,1657539493843,1657539494350,1657539496745,6,4
1,2.9708122400000003,0.21998329,15,30,15,30,1657539488785,1657539458785,3,3.2,8,0,1657539508844,1657539509344,1657539511791,7,4
1,2.959471888,0.28046745700000003,15,30,15,30,1657539503785,1657539473785,3,3.2,8,0,1657539523836,1657539524338,1657539526779,8,4
1,2.970047744,0.21948775699999998,15,30,15,30,1657539518785,1657539488785,3,3.2,8,0,1657539538839,1657539539342,1657539541789,9,4
1,2.952922458,0.208050373,15,30,15,30,1657539533785,1657539503785,3,3.2,8,0,1657539553844,1657539554346,1657539556777,10,4
1,2.983501843,0.249059416,15,30,15,30,1657539548785,1657539518785,3,3.2,8,0,1657539568844,1657539569348,1657539571808,11,4
1,2.9606385289999997,0.250062791,15,30,15,30,1657539563785,1657539533785,3,3.2,8,0,1657539583849,1657539584349,1657539586786,12,4
1,2.951191084,0.217866842,15,30,15,30,1657539578785,1657539548785,3,3.2,8,0,1657539598841,1657539599341,1657539601777,13,4
1,3.005763729,0.301759551,15,30,15,30,1657539593785,1657539563785,3,3.2,8,0,1657539613844,1657539614344,1657539616832,14,4
1,2.986878486,0.281205738,15,30,15,30,1657539608785,1657539578785,3,3.2,8,0,1657539628846,1657539629348,1657539631814,15,4
1,2.991415729,0.23504825,15,30,15,30,1657539623785,1657539593785,3,3.2,8,0,1657539643844,1657539644348,1657539646819,16,4
1,2.948315982,0.25724952100000004,15,30,15,30,1657539638785,1657539608785,3,3.2,8,0,1657539658845,1657539659349,1657539661776,17,4
1,2.925689621,0.258491229,15,30,15,30,1657539653785,1657539623785,3,3.2,8,0,1657539673853,1657539674353,1657539676757,18,4
1,2.968550449,0.277764269,15,30,15,30,1657539668785,1657539638785,3,3.2,8,0,1657539688857,1657539689361,1657539691804,19,4
1,2.940794312,0.229403966,15,30,15,30,1657539683785,1657539653785,3,3.2,8,0,1657539703852,1657539704354,1657539706777,20,4
1,2.9285331660000002,0.271059756,15,30,15,30,1657539698785,1657539668785,3,3.2,8,0,1657539718860,1657539719361,1657539721765,21,4
1,2.9334355810000003,0.230590938,15,30,15,30,1657539713785,1657539683785,3,3.2,8,0,1657539733852,1657539734354,1657539736769,22,4
1,2.925219981,0.251999307,15,30,15,30,1657539728785,1657539698785,3,3.2,8,0,1657539748853,1657539749355,1657539751761,23,4
1,2.929299646,0.253629748,15,30,15,30,1657539743785,1657539713785,3,3.2,8,0,1657539763857,1657539764359,1657539766766,24,4
1,2.912436938,0.22683362199999998,15,30,15,30,1657539758785,1657539728785,3,3.2,8,0,1657539778853,1657539779355,1657539781749,25,4
1,2.957910532,0.256935974,15,30,15,30,1657539773785,1657539743785,3,3.2,8,0,1657539793857,1657539794362,1657539796796,26,4
1,2.9212945909999997,0.279391704,15,30,15,30,1657539788785,1657539758785,3,3.2,8,0,1657539808857,1657539809358,1657539811758,27,4
1,2.922045173,0.23452304799999998,15,30,15,30,1657539803785,1657539773785,3,3.2,8,0,1657539823857,1657539824357,1657539826759,28,4
1,2.947786232,0.301442721,15,30,15,30,1657539818785,1657539788785,3,3.2,8,0,1657539838863,1657539839367,1657539841788,29,4
1,2.921912829,0.25307805099999997,15,30,15,30,1657539833785,1657539803785,3,3.2,8,0,1657539853856,1657539854360,1657539856762,30,4
1,2.932180515,0.2439241,15,30,15,30,1657539848785,1657539818785,3,3.2,8,0,1657539868867,1657539869369,1657539871778,31,4
1,2.956490552,0.281372086,15,30,15,30,1657539863785,1657539833785,3,3.2,8,0,1657539883862,1657539884365,1657539886802,32,4
1,2.9725607920000003,0.288689052,15,30,15,30,1657539878785,1657539848785,3,3.2,8,0,1657539898862,1657539899364,1657539901818,33,4
1,2.912647846,0.259599684,15,30,15,30,1657539893785,1657539863785,3,3.2,8,0,1657539913868,1657539914371,1657539916759,34,4
1,2.97013517,0.26290187,15,30,15,30,1657539908785,1657539878785,3,3.2,8,0,1657539928868,1657539929370,1657539931817,35,4
1,2.945682089,0.234915732,15,30,15,30,1657539923785,1657539893785,3,3.2,8,0,1657539943868,1657539944372,1657539946794,36,4
1,2.948849105,0.24407248,15,30,15,30,1657539938785,1657539908785,3,3.2,8,0,1657539958864,1657539959368,1657539961797,37,4
1,2.9380278669999997,0.258917156,15,30,15,30,1657539953785,1657539923785,3,3.2,8,0,1657539973868,1657539974369,1657539976786,38,4
1,2.983141816,0.282973848,15,30,15,30,1657539968785,1657539938785,3,3.2,8,0,1657539988876,1657539989380,1657539991837,39,4
