RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.443667381,0.063358895,15,50,15,20,1655416868129,1655416818129,2.5,3,6,0,1655416888160,1655416888660,1655416889590,0
1,1.5092423389999998,0.18745302,15,37.5,15,60,1655416883129,1655416845629,2.5,3,6,0,1655416903166,1655416903667,1655416904655,1
1,1.495435526,0.18070144600000002,15,28.125,15,60,1655416898129,1655416870004,2.5,3,6,0,1655416918164,1655416918664,1655416919642,2
1,1.585453186,0.228389027,15,21.09375,15,60,1655416913129,1655416892035.25,2.5,3,6,0,1655416933169,1655416933669,1655416934733,3
1,1.449005063,0.116490867,15,15.8203125,15,40,1655416928129,1655416912308.6875,2.5,3,6,0,1655416948163,1655416948663,1655416949597,4
1,1.493380301,0.121234537,15,15.8203125,15,40,1655416943129,1655416927308.6875,2.5,3,6,0,1655416963164,1655416963664,1655416964642,5
1,0.793791986,0.119538045,15,15.8203125,15,40,1655416958129,1655416942308.6875,2.5,3,6,0,1655416978163,1655416978664,1655416978942,6
1,1.517263638,0.122999229,15,15.8203125,15,40,1655416973129,1655416957308.6875,2.5,3,7,0,1655416993177,1655416993677,1655416994666,7
1,1.46555465,0.115406648,15,15.8203125,15,40,1655416988129,1655416972308.6875,2.5,3,7,0,1655417008164,1655417008665,1655417009614,8
1,1.4880773919999999,0.117290148,15,15.8203125,15,40,1655417003129,1655416987308.6875,2.5,3,7,0,1655417023163,1655417023664,1655417024637,9
1,1.504512179,0.115360067,15,15.8203125,15,40,1655417018129,1655417002308.6875,2.5,3,7,0,1655417038163,1655417038663,1655417039653,10
1,1.546420405,0.128111771,15,15.8203125,15,40,1655417033129,1655417017308.6875,2.5,3,7,0,1655417053163,1655417053663,1655417054695,11
1,1.499970894,0.12046420000000001,15,15.8203125,15,40,1655417048129,1655417032308.6875,2.5,3,7,0,1655417068163,1655417068663,1655417069649,12
1,1.503769597,0.11877217899999999,15,15.8203125,15,40,1655417063129,1655417047308.6875,2.5,3,7,0,1655417083165,1655417083665,1655417084652,13
1,1.4898919860000002,0.113073729,15,15.8203125,15,40,1655417078129,1655417062308.6875,2.5,3,8,0,1655417098163,1655417098664,1655417099638,14
1,1.506358951,0.13537195500000002,15,15.8203125,15,40,1655417093129,1655417077308.6875,2.5,3,8,0,1655417113163,1655417113664,1655417114655,15
1,1.544136233,0.13488209599999998,15,15.8203125,15,40,1655417108129,1655417092308.6875,2.5,3,8,0,1655417128163,1655417128663,1655417129693,16
1,1.5352255190000001,0.128600302,15,15.8203125,15,40,1655417123129,1655417107308.6875,2.5,3,8,0,1655417143164,1655417143664,1655417144684,17
1,1.825630544,0.11915665,15,15.8203125,15,40,1655417138129,1655417122308.6875,2.5,3,8,0,1655417158167,1655417158666,1655417159976,18
1,1.58139895,0.153928277,15,15.8203125,15,40,1655417153129,1655417137308.6875,2.5,3,8,0,1655417173165,1655417173665,1655417174732,19
1,1.522618459,0.14554821899999998,15,15.8203125,15,40,1655417168129,1655417152308.6875,2.5,3,8,0,1655417188165,1655417188666,1655417189674,20
1,1.534102586,0.13435326900000003,15,15.8203125,15,40,1655417183129,1655417167308.6875,2.5,3,8,0,1655417203166,1655417203666,1655417204686,21
1,1.5297926640000001,0.138548405,15,15.8203125,15,40,1655417198129,1655417182308.6875,2.5,3,9,0,1655417218168,1655417218669,1655417219682,22
1,1.523023518,0.122671632,15,15.8203125,15,40,1655417213129,1655417197308.6875,2.5,3,9,0,1655417233168,1655417233668,1655417234675,23
1,1.531635935,0.135133964,15,15.8203125,15,40,1655417228129,1655417212308.6875,2.5,3,9,0,1655417248168,1655417248668,1655417249684,24
1,1.537095705,0.134573416,15,15.8203125,15,40,1655417243129,1655417227308.6875,2.5,3,9,0,1655417263173,1655417263672,1655417264690,25
1,1.605280074,0.141228041,15,15.8203125,15,40,1655417258129,1655417242308.6875,2.5,3,9,0,1655417278168,1655417278668,1655417279759,26
1,1.536753129,0.14691341800000002,15,15.8203125,15,40,1655417273129,1655417257308.6875,2.5,3,9,0,1655417293169,1655417293670,1655417294691,27
1,1.510378278,0.131522218,15,15.8203125,15,40,1655417288129,1655417272308.6875,2.5,3,9,0,1655417308170,1655417308670,1655417309665,28
1,1.540435934,0.12816070999999998,15,15.8203125,15,40,1655417303129,1655417287308.6875,2.5,3,10,0,1655417323169,1655417323669,1655417324695,29
1,1.5715614290000002,0.13046480700000002,15,15.8203125,15,40,1655417318129,1655417302308.6875,2.5,3,10,0,1655417338169,1655417338669,1655417339727,30
1,1.561733147,0.127807086,15,15.8203125,15,40,1655417333129,1655417317308.6875,2.5,3,10,0,1655417353169,1655417353670,1655417354717,31
1,1.578308573,0.124167868,15,15.8203125,15,40,1655417348129,1655417332308.6875,2.5,3,10,0,1655417368170,1655417368670,1655417369734,32
1,1.61090403,0.165251999,15,15.8203125,15,40,1655417363129,1655417347308.6875,2.5,3,10,0,1655417383181,1655417383682,1655417384767,33
1,1.5879055610000001,0.18994161299999998,15,15.8203125,15,40,1655417378129,1655417362308.6875,2.5,3,10,0,1655417398170,1655417398673,1655417399744,34
