RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2.5962416029999997,15,6000,16,1,1654506557776,1654500557776,2590,2600,4
1,2.600734159,15,6000,16,3,1654506572776,1654500572776,2590,2600,4
1,0.703119045,15,6000,16,4,1654506587776,1654500587776,2590,2600,4
1,1.803334574,15,6000,16,5,1654506602776,1654500602776,2590,2600,4
1,2.664331219,15,6000,16,5,1654506617776,1654500617776,2590,2600,4
1,0.839929387,15,6000,16,6,1654506632776,1654500632776,2590,2600,4
1,1.857283141,15,6000,16,7,1654506647776,1654500647776,2590,2600,4
1,2.622939192,15,6000,16,8,1654506662776,1654500662776,2590,2600,5
1,2.622067953,15,6000,16,9,1654506677776,1654500677776,2590,2600,5
1,2.635716,15,6000,16,10,1654506692776,1654500692776,2590,2600,5
1,2.614983115,15,6000,16,11,1654506707776,1654500707776,2590,2600,5
1,2.660037887,15,6000,16,12,1654506722776,1654500722776,2590,2600,5
1,2.660037887,15,6000,16,13,1654506737776,1654500737776,2590,2600,5
1,2.64513177,15,6000,16,14,1654506752776,1654500752776,2590,2600,5
1,2.647350733,15,6000,16,15,1654506767776,1654500767776,2590,2600,6
1,1.990009442,15,6000,16,16,1654506782776,1654500782776,2590,2600,6
1,1.981144024,15,6000,16,17,1654506797776,1654500797776,2590,2600,6
1,2.5016599879999997,15,6000,16,18,1654506812776,1654500812776,2590,2600,6
1,2.001300645,15,6000,16,19,1654506827776,1654500827776,2590,2600,6
1,2.589400376,15,6000,16,20,1654506842776,1654500842776,2590,2600,6
1,1.18699347,15,6000,16,20,1654506857776,1654500857776,2590,2600,6
1,1.18699347,15,6000,16,21,1654506872776,1654500872776,2590,2600,6
1,1.927745312,15,6000,16,22,1654506887776,1654500887776,2590,2600,7
1,2.021485599,15,6000,16,23,1654506902776,1654500902776,2590,2600,7
1,2.0227044430000003,15,6000,16,24,1654506917776,1654500917776,2590,2600,7
1,2.02160737,15,6000,16,25,1654506932776,1654500932776,2590,2600,7
1,2.041259105,15,6000,16,26,1654506947776,1654500947776,2590,2600,7
1,2.0266470389999998,15,6000,16,27,1654506962776,1654500962776,2590,2600,7
1,2.0266470389999998,15,6000,16,28,1654506977776,1654500977776,2590,2600,7
1,2.046038089,15,6000,16,29,1654506992776,1654500992776,2590,2600,8
1,1.194946781,15,6000,16,30,1654507007776,1654501007776,2590,2600,8
1,1.193061608,15,6000,16,31,1654507022776,1654501022776,2590,2600,8
1,1.694589294,15,6000,16,32,1654507037776,1654501037776,2590,2600,8
1,2.7219154800000003,15,6000,16,33,1654507052776,1654501052776,2590,2600,8
1,2.334488046,15,6000,16,34,1654507067776,1654501067776,2590,2600,8
1,2.5569414270000004,15,6000,16,35,1654507082776,1654501082776,2590,2600,8
1,1.381158324,15,6000,16,35,1654507097776,1654501097776,2590,2600,9
1,1.381158324,15,6000,16,36,1654507112776,1654501112776,2590,2600,9
1,1.241250009,15,6000,16,37,1654507127776,1654501127776,2590,2600,9
1,1.227502194,15,6000,16,38,1654507142776,1654501142776,2590,2600,9
1,1.229354171,15,6000,16,39,1654507157776,1654501157776,2590,2600,9
1,1.254838493,15,6000,16,40,1654507172776,1654501172776,2590,2600,9
1,1.232160519,15,6000,16,41,1654507187776,1654501187776,2590,2600,9
1,2.1371861560000003,15,6000,16,42,1654507202776,1654501202776,2590,2600,9
1,1.247782974,15,6000,16,43,1654507217776,1654501217776,2590,2600,10
1,2.7725395290000003,15,6000,16,44,1654507232776,1654501232776,2590,2600,10
1,2.7725395290000003,15,6000,16,45,1654507247776,1654501247776,2590,2600,10
1,1.2727878510000001,15,6000,16,46,1654507262776,1654501262776,2590,2600,10
1,1.277846775,15,6000,16,47,1654507277776,1654501277776,2590,2600,10
1,0.845067327,15,6000,16,48,1654507292776,1654501292776,2590,2600,10
1,1.877997865,15,6000,16,49,1654507307776,1654501307776,2590,2600,10
1,2.9569472009999997,15,6000,16,50,1654507322776,1654501322776,2590,2600,11
1,2.9569472009999997,15,6000,16,50,1654507337776,1654501337776,2590,2600,11
1,1.8185750920000001,15,6000,16,51,1654507352776,1654501352776,2590,2600,11
1,2.091573215,15,6000,16,52,1654507367776,1654501367776,2590,2600,11
1,2.977565451,15,6000,16,53,1654507382776,1654501382776,2590,2600,11
1,2.842193301,15,6000,16,54,1654507397776,1654501397776,2590,2600,11
1,2.6080101239999998,15,6000,16,55,1654507412776,1654501412776,2590,2600,11
1,2.806370819,15,6000,16,56,1654507427776,1654501427776,2590,2600,11
1,2.182695916,15,6000,16,57,1654507442776,1654501442776,2590,2600,12
1,2.817209431,15,6000,16,58,1654507457776,1654501457776,2590,2600,12
