RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2.445843319,15,60,16,1,1654078126176,1654078066176,2590,2600,3
1,2.435258557,15,75,16,3,1654078141176,1654078066176,2590,2600,3
1,2.435258557,15,93.75,16,4,1654078156176,1654078062426,2590,2600,3
1,2.43785439,15,117.1875,16,5,1654078171176,1654078053988.5,2590,2600,3
1,3.833165703,15,146.484375,16,5,1654078186176,1654078039691.625,2590,2600,3
1,2.438057623,15,109.86328125,16,6,1654078201176,1654078091312.7188,2590,2600,4
1,1.5576953869999999,15,137.3291015625,16,7,1654078216176,1654078078846.8984,2590,2600,4
1,1.5576953869999999,15,171.661376953125,16,8,1654078231176,1654078059514.623,2590,2600,3
1,2.430848111,15,214.57672119140625,16,9,1654078246176,1654078031599.2788,2590,2600,3
1,2.430848111,15,268.2209014892578,16,10,1654078261176,1654077992955.0986,2590,2600,3
1,2.438784451,15,335.27612686157227,16,11,1654078276176,1654077940899.873,2590,2600,3
