RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,8.361861999511719,10,60,11,1,1653262443453,1653262383453,12,18,4
1,13.087823997497559,10,75,11,3,1653262453453,1653262378453,12,18,4
1,15.568042999267577,10,75,11,4,1653262463453,1653262388453,12,18,4
1,16.312170997619628,10,75,11,5,1653262473453,1653262398453,12,18,4
1,19.979891998291016,10,75,11,6,1653262483453,1653262408453,12,18,4
1,20.015848999023437,10,56.25,11,6,1653262493453,1653262437203,12,18,4
1,20.919007999420167,10,42.1875,11,6,1653262503453,1653262461265.5,12,18,4
1,19.031781002044678,10,31.640625,11,6,1653262513453,1653262481812.375,12,18,4
1,11.544117000579835,10,23.73046875,11,2,1653262523453,1653262499722.5312,12,18,4
1,10.803983001708984,10,29.6630859375,11,2,1653262533453,1653262503789.914,12,18,4
1,13.840513000488281,10,37.078857421875,11,3,1653262543453,1653262506374.1426,12,18,4
1,15.264389999389648,10,37.078857421875,11,4,1653262553453,1653262516374.1426,12,18,4
1,17.93141199874878,10,37.078857421875,11,5,1653262563453,1653262526374.1426,12,18,4
1,18.3889939994812,10,37.078857421875,11,5,1653262573453,1653262536374.1426,12,18,4
1,14.709168003082276,10,27.80914306640625,11,4,1653262583453,1653262555643.857,12,18,4
1,15.322527999877929,10,27.80914306640625,11,4,1653262593453,1653262565643.857,12,18,4
1,14.714738998413086,10,27.80914306640625,11,4,1653262603453,1653262575643.857,12,18,4
1,17.64080899810791,10,27.80914306640625,11,4,1653262613453,1653262585643.857,12,18,4
1,14.907512001037597,10,27.80914306640625,11,4,1653262623453,1653262595643.857,12,18,4
1,9.883368000030517,10,27.80914306640625,11,2,1653262633453,1653262605643.857,12,18,4
1,13.270741996765137,10,34.76142883300781,11,3,1653262643453,1653262608691.5713,12,18,4
1,12.45279999923706,10,34.76142883300781,11,3,1653262653453,1653262618691.5713,12,18,4
1,15.000218002319336,10,34.76142883300781,11,4,1653262663453,1653262628691.5713,12,18,4
1,17.78774700164795,10,34.76142883300781,11,5,1653262673453,1653262638691.5713,12,18,4
1,18.166904998779298,10,34.76142883300781,11,5,1653262683453,1653262648691.5713,12,18,4
1,15.999593997955323,10,26.07107162475586,11,4,1653262693453,1653262667381.9285,12,18,4
1,15.594211002349853,10,26.07107162475586,11,4,1653262703453,1653262677381.9285,12,18,4
1,15.219755001068116,10,26.07107162475586,11,4,1653262713453,1653262687381.9285,12,18,4
1,15.36054999923706,10,26.07107162475586,11,4,1653262723453,1653262697381.9285,12,18,4
