NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,8,1800,19.890170000076292,217.91318799972535,74.93180677676204,22.92077813923469,224
