NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
2,86,17.20495700073242,[1.125;1.563],1.3439999999999999,8,32
2,80,14.962519996643067,[1.313;1.188],1.2505,8,32
2,87,11.94248999786377,[1.406;1.313],1.3595,8,32
2,77,11.821309005737305,[1.156;1.25],1.2029999999999998,8,32
2,71,11.41711799621582,[1.125;1.094],1.1095000000000002,8,32
2,75,11.74211799621582,[1.188;1.156],1.172,8,32
2,85,15.033141998291015,[1.313;1.344],1.3285,8,32
2,84,14.484426002502442,[1.25;1.375],1.3125,8,32
2,90,10.306657997131348,[1.469;1.344],1.4065,8,32
2,84,10.839871002197265,[1.281;1.344],1.3125,8,32
2,78,19.230960998535156,[1.125;1.313],1.2189999999999999,8,32
2,87,12.05541399383545,[1.313;1.406],1.3595,8,32
2,82,11.864470001220702,[1.313;1.25],1.2814999999999999,8,32
2,90,12.809646995544433,[1.438;1.375],1.4064999999999999,8,32
2,75,11.268588996887207,[1.281;1.063],1.172,8,32
2,79,13.823906997680664,[1.344;1.125],1.2345000000000002,8,32
2,76,13.129608001708984,[1.063;1.313],1.188,8,32
2,77,11.545649002075196,[1.063;1.344],1.2035,8,32
2,86,11.502765998840331,[1.25;1.438],1.3439999999999999,8,32
2,70,11.793124000549316,[1;1.188],1.0939999999999999,8,32
2,75,12.361152000427246,[1.125;1.219],1.1720000000000002,8,32
2,80,12.859419006347656,[1.313;1.188],1.2505,8,32
2,74,13.406351997375488,[1.156;1.156],1.156,8,32
2,81,12.442515998840332,[1.313;1.219],1.266,8,32
2,77,12.29755300140381,[1.344;1.063],1.2035,8,32
2,71,12.6053570022583,[1.156;1.063],1.1095,8,32
2,78,12.226125,[1.313;1.125],1.2189999999999999,8,32
2,79,13.616657997131348,[1.313;1.156],1.2345,8,32
4,0,20.852669998168945,[0;0;0;0],0,8,32
4,20,21.902775001525878,[0.156;0.188;0.188;0.094],0.1565,8,32
4,66,23.319737998962403,[0.625;0.625;0.5;0.313],0.51575,8,32
4,106,31.63527500152588,[0.938;1.188;0.688;0.5],0.8285,8,32
4,140,25.69526499938965,[1.156;1.469;1.031;0.719],1.09375,8,32
4,159,24.648966995239256,[1.281;1.563;1.25;0.875],1.2422499999999999,8,32
4,158,22.99382699584961,[1.219;1.375;1.406;0.938],1.2345,8,32
4,150,20.813593994140625,[1.156;1.063;1.438;1.031],1.172,8,32
4,159,21.850793998718263,[1.25;1.063;1.344;1.313],1.2425,8,32
4,171,24.824822006225585,[1.25;1.219;1.438;1.438],1.33625,8,32
4,155,24.005675003051756,[1.125;1.125;1.25;1.344],1.211,8,32
4,165,23.053205001831056,[1.031;1.25;1.344;1.531],1.289,8,32
4,157,22.733515998840332,[1.219;1.125;1.281;1.281],1.2265,8,32
4,143,22.95079399871826,[1.188;0.938;1.25;1.094],1.1175,8,32
4,151,22.04489200592041,[1.25;1.156;1.219;1.094],1.17975,8,32
4,149,24.57982900238037,[1.469;1.063;1.156;0.969],1.16425,8,32
4,149,25.50638299560547,[1.156;1.125;1.344;1.031],1.164,8,32
4,153,23.442914001464842,[1.125;1.219;1.25;1.188],1.1955,8,32
4,156,23.603279998779296,[1.125;1.094;1.344;1.313],1.219,8,32
4,151,24.46790599822998,[1;1.125;1.375;1.219],1.17975,8,32
4,157,24.750044998168946,[1.188;1.156;1.25;1.313],1.22675,8,32
4,160,24.362477996826172,[1.375;1.031;1.313;1.281],1.2499999999999998,8,32
4,148,23.7538869934082,[1.281;1.094;1.125;1.125],1.15625,8,32
4,154,22.12020899963379,[1.281;1.063;1.25;1.219],1.20325,8,32
4,158,30.46258200073242,[1.281;1.094;1.375;1.188],1.2345,8,32
4,143,21.984466003417968,[1.094;1.094;1.188;1.094],1.1175000000000002,8,32
4,157,27.10171199798584,[1.219;1.031;1.313;1.344],1.22675,8,32
4,166,29.779994003295897,[1.313;1.156;1.375;1.344],1.297,8,32
4,155,22.722970993041994,[1.344;1.031;1.156;1.313],1.2109999999999999,8,32
4,165,24.702888000488283,[1.469;1.219;1.094;1.375],1.28925,8,32
4,164,105.09761199951171,[1.406;1.438;1.094;1.188],1.2814999999999999,8,32
4,159,22.16698999786377,[1.281;1.5;1;1.188],1.2422499999999999,8,32
4,161,24.510521003723145,[1.25;1.594;1.125;1.063],1.258,8,32
4,169,25.892690002441405,[1.188;1.375;1.531;1.188],1.3204999999999998,8,32
4,161,21.5611489944458,[1.125;1.125;1.531;1.25],1.25775,8,32
4,154,26.061534996032716,[1.188;1.031;1.344;1.25],1.20325,8,32
4,167,21.263919998168944,[1.094;1.156;1.406;1.563],1.3047499999999999,8,32
4,153,22.416915000915527,[0.969;1.406;1.094;1.313],1.1955,8,32
4,164,28.260055000305176,[1.094;1.469;1.25;1.313],1.2815,8,32
4,155,25.351500999450682,[1.156;1.219;1.219;1.25],1.211,8,32
4,154,22.114386001586915,[1.125;1.188;1.406;1.094],1.20325,8,32
4,160,24.56445300292969,[1.313;1.188;1.344;1.156],1.2502499999999999,8,32
4,163,25.157110000610352,[1.25;1.313;1.188;1.344],1.27375,8,32
4,164,20.405331001281738,[1.063;1.344;1.344;1.375],1.2815,8,32
4,171,22.00093699645996,[1.25;1.469;1.281;1.344],1.336,8,32
4,158,24.39401000213623,[1.063;1.281;1.25;1.344],1.2345,8,32
4,158,25.61103500366211,[1.156;1.156;1.25;1.375],1.2342499999999998,8,32
4,175,23.338833000183104,[1.469;1.313;1.25;1.438],1.3675,8,32
4,159,21.202343002319335,[1.313;1.313;1.063;1.281],1.2425,8,32
4,173,21.404121002197265,[1.406;1.438;1.156;1.406],1.3515,8,32
4,161,23.46127600097656,[1.25;1.281;1.406;1.094],1.25775,8,32
4,163,26.377732002258302,[1.156;1.344;1.469;1.125],1.2735,8,32
4,163,33.07502099609375,[1.156;1.094;1.469;1.375],1.2735,8,32
4,164,28.858871994018553,[1.281;1.094;1.406;1.344],1.28125,8,32
4,168,23.827466003417967,[1.313;1.25;1.25;1.438],1.3127499999999999,8,32
4,154,35.15725099945068,[1.313;1.094;1.125;1.281],1.20325,8,32
4,156,20.07460499572754,[1.344;1.125;1.188;1.219],1.219,8,32
4,163,26.662633003234863,[1.344;1.281;1.281;1.188],1.2734999999999999,8,32
4,152,32.6881070022583,[1.25;1.25;1.063;1.188],1.1877499999999999,8,32
4,155,21.841690002441407,[1.156;1.313;1.156;1.219],1.211,8,32
4,159,24.42273900604248,[1.344;1.344;1.219;1.063],1.2425,8,32
4,152,26.071491004943848,[1.219;1.156;1.281;1.094],1.1875,8,32
4,164,23.62317600250244,[1.281;1.313;1.438;1.094],1.2815,8,32
4,161,24.784957000732422,[1.375;1.281;1.313;1.063],1.2579999999999998,8,32
8,0,47.84673000335693,[0;0;0;0;0;0;0;0],0,8,32
8,49,44.98690799713135,[0.125;0.156;0.375;0.188;0.313;0.188;0.094;0.094],0.19162500000000002,8,32
8,119,45.700306999206546,[0.438;0.531;0.656;0.531;0.438;0.469;0.375;0.281],0.46487500000000004,8,32
8,208,52.46981499481201,[0.719;0.938;1.125;1.063;0.906;0.625;0.656;0.469],0.8126249999999999,8,32
8,290,55.79900499725342,[1.188;1.156;1.375;1.469;1.188;1.031;0.938;0.719],1.1329999999999998,8,32
8,311,53.08440900421142,[1.375;1.25;1.156;1.5;1.25;1.25;1.156;0.781],1.21475,8,32
8,325,61.90373699951172,[1.313;1.25;1.156;1.469;1.375;1.406;1.25;0.938],1.269625,8,32
8,316,49.994478996276854,[1.469;1.156;1.063;1.188;1.188;1.531;1.219;1.063],1.2346249999999999,8,32
8,313,50.127171005249025,[1.313;1.125;1.031;1.094;1.25;1.375;1.344;1.25],1.22275,8,32
8,331,47.496200996398926,[1.188;1.281;1.156;1.219;1.219;1.406;1.406;1.469],1.293,8,32
8,330,48.188925994873046,[1.25;1.219;1.313;1.156;1.219;1.313;1.469;1.375],1.28925,8,32
8,318,56.610498001098634,[1.219;1.063;1.156;1.25;1.188;1.219;1.406;1.438],1.242375,8,32
8,313,54.35402799987793,[1.188;1.281;1.25;1.094;1.188;1.281;1.188;1.313],1.222875,8,32
8,310,65.60977700042724,[1.281;1.219;1.344;1.031;1.188;1.313;1.156;1.156],1.211,8,32
8,305,49.433339004516604,[1.313;1.25;1.344;1.125;1.125;1.219;1.063;1.094],1.191625,8,32
8,310,47.078467994689944,[1.313;1.375;1.375;1.063;1.313;1.156;1.125;0.969],1.2111249999999998,8,32
8,322,47.568531997680665,[1.344;1.25;1.406;1.156;1.313;1.344;1.188;1.063],1.258,8,32
8,309,48.24905000305176,[1.25;1.125;1.344;1.188;1.219;1.219;1.188;1.125],1.2072500000000002,8,32
8,310,44.436922996521,[1.344;1.125;1.156;1.031;1.406;1.25;1.094;1.281],1.210875,8,32
8,310,48.657611999511715,[1.25;1.094;1.219;1.156;1.125;1.438;1.094;1.313],1.211125,8,32
8,302,47.88743399810791,[1.313;1.188;1.094;1.094;1.156;1.125;1.188;1.281],1.179875,8,32
8,312,49.17049200439453,[1.469;1.313;1.094;1.063;1.094;1.219;1.156;1.344],1.219,8,32
8,311,55.71896200561523,[1.375;1.281;1.344;1.188;1;1.156;1.219;1.156],1.214875,8,32
8,311,46.47392199707031,[1.281;1.25;1.25;1;1.313;1.219;1.25;1.156],1.214875,8,32
8,313,97.52252000427247,[1.094;1.219;1.281;1.156;1.219;1.406;1.188;1.219],1.22275,8,32
8,310,48.08806600189209,[1.25;1.156;1.281;1.094;1.469;1.25;1.094;1.094],1.2109999999999999,8,32
8,305,202.14612899780275,[1.125;1.188;1.094;1;1.438;1.281;1.156;1.25],1.1915,8,32
8,319,48.165227996826175,[1.25;1.313;1.094;1.188;1.25;1.313;1.188;1.375],1.246375,8,32
