NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,8,10000,26.54731699371338,596.9856930007935,141.73856712535448,82.79525117175969,224
4,8,10000,28.92973999786377,958.5799889984131,142.7594976607391,93.81020209488398,224
