NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,8,1800,20.554790000915528,132.7477389984131,67.3303598402341,28.53265300415364,144
